private_id	age	gender	ethnicity	condition	valence	stimulus	valence_self_report	recognize_vid_self_report	recognize_vid_binary	partner_relationship	face_touching	gaze	AU_intensity	AU_activity	AU01	AU02	AU04	AU05	AU06	AU07	AU09	AU10	AU12	AU14	AU15	AU17	AU20	AU23	AU25	AU26	AU45	AU28_c	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU45_c
2047146	19	Female	White	alone	fear	CopyCat	Unpleasant	Noneverseenbefore	No	NA	No	NA	0.28215065	0.152721687	0.207294191	0.169776328	1.074712644	0.05232681	2.80E-05	0.561127679	0.050633737	0.110121156	0.50741224	0.331739671	0.10555452	0.315091643	0.08239826	0.207179248	0.184485865	0.496132339	0.340546754	0	0.187014601	0.404162783	0.277415346	0.373718546	0	0.131407269	0.020813917	0.012426219	0	0.188567878	0.073625349	0.05156881	0.05156881	0.632494564	0.051879466	0.095371233	0.196955576
2047146	19	Female	White	alone	fear	Misery	Unpleasant	Noneverseenbefore	No	NA	Yes	NA	0.226581406	0.094407935	0.207521906	0.093770537	0.668488499	0.046631982	0	0.814476999	0.029446878	0.002491785	0.427708105	0.175722892	0.091062432	0.28927437	0.082565717	0.044581051	0.185657174	0.313299562	0.379184009	0	0.121851041	0.087897043	0.001642935	0.884994524	0	0.058050383	0	0	0	0.083242059	0.019989047	0.11007667	0.015334064	0.050930997	0.02026287	0.004654984	0.24041621
2047146	19	Female	White	alone	fear	TheShining	Unpleasant	Yesbutcanbarelyremember	Yes	NA	Yes	NA	0.275055692	0.169653949	0.176857143	0.078795031	0.730954747	0.05491748	0.016722272	0.787561668	0.114901508	0.139503106	0.335476486	0.063064774	0.124580302	0.620276841	0.136535936	0.097524401	0.414716948	0.370708075	0.412850044	0.027684117	0.151375333	0.140017746	0.170363798	0.608873114	0.003726708	0.026086957	0.067080745	0.062999113	0.043833185	0.115705413	0.105767524	0.315350488	0.097071872	0.582076309	0.15119787	0.109139308	0.275421473
2047146	19	Female	White	alone	neutral	Blue(1)	Neutral	Noneverseenbefore	No	NA	No	NA	0.262427533	0.148653469	0.195313002	0.177126806	0.878892456	0.058041734	0	0.438459069	0.026083467	0.094670947	0.514735152	0.483418941	0.071637239	0.38812199	0.051540931	0.093499197	0.176292135	0.414221509	0.399213483	0	0.298555377	0.178170144	0.054574639	0.767255217	0	0.056179775	0.033707865	0.04975923	0	0.420545746	0.041733547	0.11717496	0	0.187800963	0.046548957	0.069020867	0.354735152
2047146	19	Female	White	alone	neutral	Blue(2)	Neutral	Noneverseenbefore	No	NA	No	NA	0.277262984	0.135201979	0.190939819	0.126150041	1.040511129	0.044550701	0	0.553948887	0.042976092	0.035333883	0.573866447	0.418367683	0.113215169	0.396743611	0.063973619	0.079513603	0.182366035	0.44278648	0.408227535	0.003297609	0.231657049	0.393239901	0.106347898	0.459192086	0	0.112118714	0	0.009892828	0.002473207	0.379225062	0	0.217642209	0.022258862	0.172300082	0.046990932	0.018961253	0.258037923
2047146	19	Female	White	alone	neutral	Blue(3)	Pleasant	Noneverseenbefore	No	NA	No	NA	0.282927014	0.227572677	0.184751204	0.106179775	0.819855538	0.050802568	0	0.428025682	0.064863563	0.190449438	0.720032103	0.370032103	0.114333868	0.394638844	0.075136437	0.152215088	0.222696629	0.513306581	0.402439807	0	0.317817014	0.483146067	0.571428571	0.711075441	0	0.011235955	0.09470305	0.112359551	0	0.110754414	0.160513644	0.202247191	0.083467095	0.67576244	0.011235955	0.304975923	0.245585875
2047146	19	Female	White	alone	neutral	TheLover	Neutral	Noneverseenbefore	No	NA	No	NA	0.323921229	0.182952684	0.295403296	0.19980052	0.964423244	0.042879445	0	0.59896791	0.033347788	0.077901127	0.589150043	0.407181266	0.088074588	0.472298352	0.07160451	0.300416305	0.259791847	0.776088465	0.329332177	0	0.414570685	0.411101474	0.351257589	0.725065048	0	0.044232437	0	0.034692108	0	0.062445794	0.001734605	0.154379879	0.027753686	0.387684302	0.143104944	0.340849957	0.194275802
2072289	20	Female	White	alone	amusement	AFishCalledWanda	Pleasant	Noneverseenbefore	No	NA	No	NA	0.527093545	0.270433015	0.15170176	0.103051433	1.924684156	0.121767346	0.497445633	1.843351743	0.0648602	0.667659648	0.859482223	0.361515361	0.133779772	0.589492579	0.140003452	0.147528478	0.789823956	0.373341388	0.191101139	0	0.12185019	0.104590956	0.824646186	0.082153952	0.263721091	0.937176389	0.037625129	0.410079392	0.369002416	0.228512254	0.134622023	0.527442182	0.109768726	0.037625129	0.279599586	0.178115292	0.221263376
2072289	20	Female	White	alone	amusement	Benny&Joon	Pleasant	Yesbutcanbarelyremember	Yes	NA	No	NA	0.655452782	0.341005617	0.131266954	0.0699291	1.256424168	0.124485203	0.876402589	2.408757707	0.040339088	1.03951603	1.492453761	0.756387176	0.073319975	0.506307028	0.100607275	0.296353268	1.367133169	0.42217016	0.180844636	0	0.121763255	0.103575832	0.889642417	0.056103576	0.376695438	0.995067818	0.007706535	0.671701603	0.682182491	0.594636252	0.261097411	0.290073983	0.243218249	0.173859433	0.416461159	0.008939581	0.245376079
2072289	20	Female	White	alone	amusement	SomethingAboutMary	Pleasant	Noneverseenbefore	No	NA	No	NA	0.4405398	0.259569317	0.234022936	0.08459633	2.563853211	0.119399083	0.152254587	1.472412844	0.212844037	0.41433945	0.208183486	0.134245413	0.150252294	0.382616972	0.086800459	0.098174312	0.498816514	0.472662844	0.203701835	0	0.13233945	0.23646789	0.996559633	0.193119266	0.068119266	0.977981651	0.246330275	0.407798165	0.106880734	0.104816514	0.130275229	0.326146789	0.100917431	0.00733945	0.266284404	0.162385321	0.208486239
